"co_procedimento";"co_cid"
"0408030259";"M415"
"0408030259";"M45 "
"0408030259";"M462"
"0408030259";"M465"
"0408030259";"M468"
"0408030259";"M490"
"0408030259";"M510"
"0408030259";"M511"
"0408030259";"M512"
"0408030259";"M513"
"0408030259";"M518"
"0408030259";"M960"
"0408030259";"M961"
"0408030259";"M963"
"0408030259";"M964"
"0408030259";"M965"
"0408030259";"S221"
"0408030259";"S327"
"0408030259";"T911"
"0408030259";"T913"
"0408030267";"B902"
"0408030267";"C795"
"0408030267";"G600"
"0408030267";"G802"
"0408030267";"G808"
"0408030267";"G810"
"0408030267";"G811"
"0408030267";"G819"
"0408030267";"G820"
"0408030267";"G821"
"0408030267";"G822"
"0408030267";"G823"
"0408030267";"G824"
"0408030267";"G825"
"0408030267";"M413"
"0408030267";"M414"
"0408030267";"M415"
"0408030267";"M45 "
"0408030267";"M462"
"0408030267";"M465"
"0408030267";"M468"
"0408030267";"M490"
"0408030267";"M510"
"0408030267";"M511"
"0408030267";"M512"
"0408030267";"M513"
"0408030267";"M518"
"0408030267";"M860"
"0408030267";"M861"
"0408030267";"M862"
"0408030267";"M863"
"0408030267";"M864"
"0408030267";"M865"
"0408030267";"M866"
"0408030267";"M868"
"0408030267";"M869"
"0408030267";"M960"
"0408030267";"M961"
"0408030267";"M963"
"0408030267";"M964"
"0408030267";"M965"
"0408030267";"S221"
"0408030267";"S327"
"0408030267";"T911"
"0408030267";"T913"
"0408030275";"B902"
"0408030275";"C795"
"0408030275";"G600"
"0408030275";"G802"
"0408030275";"G808"
"0408030275";"G810"
"0408030275";"G811"
"0408030275";"G819"
"0408030275";"G820"
"0408030275";"G821"
"0408030275";"G822"
"0408030275";"G823"
"0408030275";"G824"
"0408030275";"G825"
"0408030275";"M413"
"0408030275";"M414"
"0408030275";"M415"
"0408030275";"M45 "
"0408030275";"M462"
"0408030275";"M465"
"0408030275";"M468"
"0408030275";"M490"
"0408030275";"M510"
"0408030275";"M511"
"0408030275";"M512"
"0408030275";"M513"
"0408030275";"M518"
"0408030275";"M860"
"0408030275";"M861"
"0408030275";"M862"
"0408030275";"M863"
"0408030275";"M864"
"0408030275";"M865"
"0408030275";"M866"
"0408030275";"M868"
"0408030275";"M869"
"0408030275";"M960"
"0408030275";"M961"
"0408030275";"M963"
"0408030275";"M964"
"0408030275";"M965"
"0408030275";"S221"
"0408030275";"S327"
"0408030275";"T911"
"0408030275";"T913"
"0408030283";"B902"
"0408030283";"B91 "
"0408030283";"C795"
"0408030283";"G600"
"0408030283";"G802"
"0408030283";"G808"
"0408030283";"G810"
"0408030283";"G811"
"0408030283";"G819"
"0408030283";"G820"
"0408030283";"G821"
"0408030283";"G822"
"0408030283";"G823"
"0408030283";"G824"
"0408030283";"G825"
"0408030283";"M413"
"0408030283";"M414"
"0408030283";"M415"
"0408030283";"M45 "
"0408030283";"M462"
"0408030283";"M465"
"0408030283";"M468"
"0408030283";"M470"
"0408030283";"M490"
"0408030283";"M510"
"0408030283";"M511"
"0408030283";"M512"
"0408030283";"M513"
"0408030283";"M518"
"0408030283";"M860"
"0408030283";"M861"
"0408030283";"M862"
"0408030283";"M863"
"0408030283";"M864"
"0408030283";"M865"
"0408030283";"M866"
"0408030283";"M868"
"0408030283";"M869"
"0408030283";"M960"
"0408030283";"M961"
"0408030283";"M962"
"0408030283";"M963"
"0408030283";"M964"
"0408030283";"M965"
"0408030283";"Q068"
"0408030283";"Q069"
"0408030283";"S221"
"0408030283";"S327"
"0408030283";"T911"
"0408030283";"T913"
"0408030291";"B902"
"0408030291";"B91 "
"0408030291";"C795"
"0408030291";"G600"
"0408030291";"G802"
"0408030291";"G808"
"0408030291";"G810"
"0408030291";"G811"
"0408030291";"G819"
"0408030291";"G820"
"0408030291";"G821"
"0408030291";"G822"
"0408030291";"G823"
"0408030291";"G824"
"0408030291";"G825"
"0408030291";"M413"
"0408030291";"M414"
"0408030291";"M415"
"0408030291";"M45 "
"0408030291";"M462"
"0408030291";"M465"
"0408030291";"M468"
"0408030291";"M470"
"0408030291";"M490"
"0408030291";"M510"
"0408030291";"M511"
"0408030291";"M512"
"0408030291";"M513"
"0408030291";"M518"
"0408030291";"M860"
"0408030291";"M861"
"0408030291";"M862"
"0408030291";"M863"
"0408030291";"M864"
"0408030291";"M865"
"0408030291";"M866"
"0408030291";"M868"
"0408030291";"M869"
"0408030291";"M960"
"0408030291";"M961"
"0408030291";"M962"
"0408030291";"M963"
"0408030291";"M964"
"0408030291";"M965"
"0408030291";"S221"
"0408030291";"S327"
"0408030291";"T911"
"0408030291";"T913"
"0408030305";"B902"
"0408030305";"C795"
"0408030305";"G600"
"0408030305";"G802"
"0408030305";"G808"
"0408030305";"G810"
"0408030305";"G811"
"0408030305";"G819"
"0408030305";"G820"
"0408030305";"G821"
"0408030305";"G822"
"0408030305";"G823"
"0408030305";"G824"
"0408030305";"G825"
"0408030305";"M413"
"0408030305";"M414"
"0408030305";"M415"
"0408030305";"M45 "
"0408030305";"M462"
"0408030305";"M465"
"0408030305";"M468"
"0408030305";"M490"
"0408030305";"M510"
"0408030305";"M511"
"0408030305";"M512"
"0408030305";"M513"
"0408030305";"M518"
"0408030305";"M860"
"0408030305";"M861"
"0408030305";"M862"
"0408030305";"M863"
"0408030305";"M864"
"0408030305";"M865"
"0408030305";"M866"
"0408030305";"M868"
"0408030305";"M869"
"0408030305";"M960"
"0408030305";"M961"
"0408030305";"M963"
"0408030305";"M964"
"0408030305";"M965"
"0408030305";"S221"
"0408030305";"S327"
"0408030305";"T911"
"0408030305";"T913"
"0408030313";"B91 "
"0408030313";"C795"
"0408030313";"G600"
"0408030313";"G802"
"0408030313";"G808"
"0408030313";"G810"
"0408030313";"G811"
"0408030313";"G819"
"0408030313";"G820"
"0408030313";"G821"
"0408030313";"G822"
"0408030313";"G823"
"0408030313";"G824"
"0408030313";"G825"
"0408030313";"M413"
"0408030313";"M414"
"0408030313";"M415"
"0408030313";"M45 "
"0408030313";"M462"
"0408030313";"M465"
"0408030313";"M468"
"0408030313";"M470"
"0408030313";"M490"
"0408030313";"M510"
"0408030313";"M511"
"0408030313";"M512"
"0408030313";"M513"
"0408030313";"M518"
"0408030313";"M860"
"0408030313";"M861"
"0408030313";"M862"
"0408030313";"M863"
"0408030313";"M864"
"0408030313";"M865"
"0408030313";"M866"
"0408030313";"M868"
"0408030313";"M869"
"0408030313";"M960"
"0408030313";"M961"
"0408030313";"M962"
"0408030313";"M963"
"0408030313";"M964"
"0408030313";"M965"
"0408030313";"Q068"
"0408030313";"Q069"
"0408030313";"S221"
"0408030313";"S327"
"0408030313";"T911"
"0408030313";"T913"
"0408030321";"B902"
"0408030321";"B91 "
"0408030321";"C795"
"0408030321";"G600"
"0408030321";"G802"
"0408030321";"G810"
"0408030321";"G811"
"0408030321";"G819"
"0408030321";"G820"
"0408030321";"G821"
"0408030321";"G822"
"0408030321";"G823"
"0408030321";"G824"
"0408030321";"G825"
"0408030321";"M413"
"0408030321";"M414"
"0408030321";"M415"
"0408030321";"M45 "
"0408030321";"M462"
"0408030321";"M465"
"0408030321";"M468"
"0408030321";"M470"
"0408030321";"M490"
"0408030321";"M510"
"0408030321";"M511"
"0408030321";"M512"
"0408030321";"M513"
"0408030321";"M518"
"0408030321";"M860"
"0408030321";"M861"
"0408030321";"M862"
"0408030321";"M863"
"0408030321";"M864"
"0408030321";"M865"
"0408030321";"M866"
"0408030321";"M868"
"0408030321";"M869"
"0408030321";"M960"
"0408030321";"M961"
"0408030321";"M962"
"0408030321";"M963"
"0408030321";"M964"
"0408030321";"M965"
"0408030321";"Q068"
"0408030321";"Q069"
"0408030321";"S221"
"0408030321";"S327"
"0408030321";"T911"
"0408030321";"T913"
"0408030330";"B902"
"0408030330";"C412"
"0408030330";"C413"
"0408030330";"C419"
"0408030330";"C795"
"0408030330";"D166"
"0408030330";"D480"
"0408030330";"G600"
"0408030330";"G952"
"0408030330";"G958"
"0408030330";"M053"
"0408030330";"M058"
"0408030330";"M059"
"0408030330";"M060"
"0408030330";"M061"
"0408030330";"M064"
"0408030330";"M068"
"0408030330";"M069"
"0408030330";"M072"
"0408030330";"M080"
"0408030330";"M081"
"0408030330";"M082"
"0408030330";"M083"
"0408030330";"M146"
"0408030330";"M401"
"0408030330";"M402"
"0408030330";"M403"
"0408030330";"M404"
"0408030330";"M413"
"0408030330";"M415"
"0408030330";"M418"
"0408030330";"M419"
"0408030330";"M420"
"0408030330";"M421"
"0408030330";"M429"
"0408030330";"M430"
"0408030330";"M431"
"0408030330";"M436"
"0408030330";"M439"
"0408030330";"M45 "
"0408030330";"M462"
"0408030330";"M463"
"0408030330";"M464"
"0408030330";"M465"
"0408030330";"M468"
"0408030330";"M469"
"0408030330";"M470"
"0408030330";"M471"
"0408030330";"M472"
"0408030330";"M478"
"0408030330";"M479"
"0408030330";"M480"
"0408030330";"M481"
"0408030330";"M482"
"0408030330";"M483"
"0408030330";"M484"
"0408030330";"M485"
"0408030330";"M488"
"0408030330";"M490"
"0408030330";"M491"
"0408030330";"M492"
"0408030330";"M493"
"0408030330";"M494"
"0408030330";"M495"
"0408030330";"M500"
"0408030330";"M501"
"0408030330";"M502"
"0408030330";"M503"
"0408030330";"M508"
"0408030330";"M509"
"0408030330";"M510"
"0408030330";"M511"
"0408030330";"M512"
"0408030330";"M513"
"0408030330";"M518"
"0408030330";"M519"
"0408030330";"M532"
"0408030330";"M800"
"0408030330";"M801"
"0408030330";"M802"
"0408030330";"M803"
"0408030330";"M804"
"0408030330";"M805"
"0408030330";"M808"
"0408030330";"M809"
"0408030330";"M850"
"0408030330";"M851"
"0408030330";"M853"
"0408030330";"M854"
"0408030330";"M855"
"0408030330";"M856"
"0408030330";"M860"
"0408030330";"M861"
"0408030330";"M862"
"0408030330";"M863"
"0408030330";"M864"
"0408030330";"M865"
"0408030330";"M866"
"0408030330";"M868"
"0408030330";"M870"
"0408030330";"M872"
"0408030330";"M878"
"0408030330";"M891"
"0408030330";"M892"
"0408030330";"M893"
"0408030330";"M895"
"0408030330";"M954"
"0408030330";"M960"
"0408030330";"M961"
"0408030330";"M962"
"0408030330";"M963"
"0408030330";"M964"
"0408030330";"M965"
"0408030330";"M966"
"0408030330";"M991"
"0408030330";"M992"
"0408030330";"M993"
"0408030330";"M994"
"0408030330";"M995"
"0408030330";"M996"
"0408030330";"M997"
"0408030330";"Q062"
"0408030330";"Q063"
"0408030330";"Q068"
"0408030330";"Q069"
"0408030330";"Q760"
"0408030330";"Q762"
"0408030330";"Q763"
"0408030330";"Q764"
"0408030330";"Q766"
"0408030330";"Q768"
"0408030330";"Q769"
"0408030330";"Q780"
"0408030330";"Q781"
"0408030330";"Q782"
"0408030330";"Q784"
"0408030330";"Q788"
"0408030330";"Q789"
"0408030330";"Q874"
"0408030330";"S122"
"0408030330";"S130"
"0408030330";"S131"
"0408030330";"S220"
"0408030330";"S221"
"0408030330";"S230"
"0408030330";"S231"
"0408030330";"S320"
"0408030330";"S321"
"0408030330";"S327"
"0408030330";"S328"
"0408030330";"S330"
"0408030330";"S331"
"0408030330";"T840"
"0408030330";"T842"
"0408030330";"T843"
"0408030330";"T844"
"0408030330";"T845"
"0408030330";"T846"
"0408030330";"T847"
"0408030330";"T848"
"0408030330";"T849"
"0408030330";"T911"
"0408030330";"T913"
"0408030330";"T918"
"0408030330";"T919"
"0408030348";"M410"
"0408030348";"M411"
"0408030348";"M412"
"0408030348";"M413"
"0408030348";"M414"
"0408030348";"M415"
"0408030348";"M418"
"0408030348";"M419"
"0408030348";"M538"
"0408030348";"M539"
"0408030348";"M954"
"0408030348";"Q675"
"0408030348";"Q678"
"0408030348";"Q763"
"0408030348";"Q764"
"0408030348";"Q766"
"0408030348";"Q768"
"0408030348";"Q769"
"0408030356";"B902"
"0408030356";"C410"
"0408030356";"C412"
"0408030356";"C795"
"0408030356";"D164"
"0408030356";"D166"
"0408030356";"D480"
"0408030356";"G952"
"0408030356";"M146"
"0408030356";"M401"
"0408030356";"M430"
"0408030356";"M431"
"0408030356";"M433"
"0408030356";"M434"
"0408030356";"M435"
"0408030356";"M480"
"0408030356";"M483"
"0408030356";"M490"
"0408030356";"M491"
"0408030356";"M492"
"0408030356";"M532"
"0408030356";"M850"
"0408030356";"M853"
"0408030356";"M854"
"0408030356";"M855"
"0408030356";"M856"
"0408030356";"M860"
"0408030356";"M861"
"0408030356";"M862"
"0408030356";"M863"
"0408030356";"M864"
"0408030356";"M865"
"0408030356";"M866"
"0408030356";"M870"
"0408030356";"M872"
"0408030356";"M878"
"0408030356";"M895"
"0408030356";"M960"
"0408030356";"M966"
"0408030356";"M991"
"0408030356";"M992"
"0408030356";"M993"
"0408030356";"M994"
"0408030356";"M995"
"0408030356";"M996"
"0408030356";"M997"
"0408030356";"Q061"
"0408030356";"Q068"
"0408030356";"Q069"
"0408030356";"Q762"
"0408030356";"Q763"
"0408030356";"Q764"
"0408030356";"Q781"
"0408030356";"Q788"
"0408030356";"Q789"
"0408030356";"Q874"
"0408030356";"S120"
"0408030356";"S121"
"0408030356";"S127"
"0408030356";"S131"
"0408030356";"S134"
"0408030356";"T840"
"0408030356";"T842"
"0408030356";"T843"
"0408030356";"T844"
"0408030356";"T845"
"0408030356";"T846"
"0408030356";"T847"
"0408030356";"T848"
"0408030356";"T849"
"0408030356";"T911"
"0408030356";"T913"
"0408030356";"T918"
"0408030356";"T919"
"0408030364";"B902"
"0408030364";"C410"
"0408030364";"C412"
"0408030364";"C701"
"0408030364";"C720"
"0408030364";"C795"
"0408030364";"D164"
"0408030364";"D166"
"0408030364";"D321"
"0408030364";"D329"
"0408030364";"D334"
"0408030364";"D434"
"0408030364";"D480"
"0408030364";"G952"
"0408030364";"M146"
"0408030364";"M401"
"0408030364";"M430"
"0408030364";"M431"
"0408030364";"M433"
"0408030364";"M434"
"0408030364";"M435"
"0408030364";"M480"
"0408030364";"M483"
"0408030364";"M490"
"0408030364";"M491"
"0408030364";"M492"
"0408030364";"M532"
"0408030364";"M850"
"0408030364";"M853"
"0408030364";"M854"
"0408030364";"M855"
"0408030364";"M856"
"0408030364";"M860"
"0408030364";"M861"
"0408030364";"M862"
"0408030364";"M863"
"0408030364";"M864"
"0408030364";"M865"
"0408030364";"M866"
"0408030364";"M868"
"0408030364";"M869"
"0408030364";"M870"
"0408030364";"M872"
"0408030364";"M878"
"0408030364";"M895"
"0408030364";"M960"
"0408030364";"M966"
"0408030364";"M991"
"0408030364";"M992"
"0408030364";"M993"
"0408030364";"M994"
"0408030364";"M995"
"0408030364";"M996"
"0408030364";"M997"
"0408030364";"Q061"
"0408030364";"Q068"
"0408030364";"Q069"
"0408030364";"Q762"
"0408030364";"Q763"
"0408030364";"Q764"
"0408030364";"Q781"
"0408030364";"Q784"
"0408030364";"Q788"
"0408030364";"Q789"
"0408030364";"Q874"
"0408030364";"S120"
"0408030364";"S121"
"0408030364";"S127"
"0408030364";"S131"
"0408030364";"T840"
"0408030364";"T842"
"0408030364";"T843"
"0408030364";"T844"
"0408030364";"T845"
"0408030364";"T846"
"0408030364";"T847"
"0408030364";"T848"
"0408030364";"T849"
"0408030364";"T911"
"0408030364";"T913"
"0408030364";"T918"
"0408030364";"T919"
"0408030372";"B902"
"0408030372";"C410"
"0408030372";"C412"
"0408030372";"C701"
"0408030372";"C720"
"0408030372";"C795"
"0408030372";"D164"
"0408030372";"D166"
"0408030372";"D321"
"0408030372";"D329"
"0408030372";"D334"
"0408030372";"D434"
"0408030372";"D480"
"0408030372";"G952"
"0408030372";"M146"
"0408030372";"M401"
"0408030372";"M431"
"0408030372";"M433"
"0408030372";"M434"
"0408030372";"M435"
"0408030372";"M480"
"0408030372";"M483"
"0408030372";"M490"
"0408030372";"M491"
"0408030372";"M492"
"0408030372";"M532"
"0408030372";"M850"
"0408030372";"M853"
"0408030372";"M854"
"0408030372";"M855"
"0408030372";"M856"
"0408030372";"M860"
"0408030372";"M861"
"0408030372";"M862"
"0408030372";"M863"
"0408030372";"M864"
"0408030372";"M865"
"0408030372";"M866"
"0408030372";"M870"
"0408030372";"M872"
"0408030372";"M878"
"0408030372";"M895"
"0408030372";"M960"
"0408030372";"M966"
"0408030372";"M991"
"0408030372";"M992"
"0408030372";"M993"
"0408030372";"M994"
"0408030372";"M995"
"0408030372";"M996"
"0408030372";"M997"
"0408030372";"Q061"
"0408030372";"Q068"
"0408030372";"Q069"
"0408030372";"Q762"
"0408030372";"Q763"
"0408030372";"Q764"
"0408030372";"Q781"
"0408030372";"Q788"
"0408030372";"Q789"
"0408030372";"Q874"
"0408030372";"S120"
"0408030372";"S121"
"0408030372";"S127"
"0408030372";"S131"
"0408030372";"T840"
"0408030372";"T842"
"0408030372";"T843"
"0408030372";"T844"
"0408030372";"T845"
"0408030372";"T846"
"0408030372";"T847"
"0408030372";"T848"
"0408030372";"T849"
"0408030372";"T911"
"0408030372";"T913"
"0408030372";"T918"
"0408030372";"T919"
"0408030380";"M463"
"0408030380";"M500"
"0408030380";"M501"
"0408030380";"M502"
"0408030380";"M503"
"0408030380";"M508"
"0408030380";"M510"
"0408030380";"M511"
"0408030380";"M512"
"0408030380";"M513"
"0408030380";"M518"
"0408030380";"M995"
"0408030380";"M997"
"0408030399";"M429"
"0408030399";"M430"
"0408030399";"M462"
"0408030399";"M463"
"0408030399";"M470"
"0408030399";"M471"
"0408030399";"M472"
"0408030399";"M478"
"0408030399";"M479"
"0408030399";"M495"
"0408030399";"M500"
"0408030399";"M501"
"0408030399";"M502"
"0408030399";"M503"
"0408030399";"M508"
"0408030399";"M509"
"0408030399";"M510"
"0408030399";"M511"
"0408030399";"M512"
"0408030399";"M513"
"0408030399";"M518"
"0408030399";"M519"
"0408030399";"M991"
"0408030399";"M993"
"0408030399";"M994"
"0408030399";"M995"
"0408030399";"M996"
"0408030399";"S127"
"0408030399";"S130"
"0408030399";"S131"
"0408030399";"S132"
"0408030399";"S133"
"0408030399";"S230"
"0408030399";"S231"
"0408030399";"S320"
"0408030399";"S330"
"0408030402";"M429"
"0408030402";"M430"
"0408030402";"M462"
"0408030402";"M463"
"0408030402";"M470"
"0408030402";"M471"
"0408030402";"M472"
"0408030402";"M478"
"0408030402";"M479"
"0408030402";"M495"
"0408030402";"M500"
"0408030402";"M501"
"0408030402";"M502"
"0408030402";"M503"
"0408030402";"M508"
"0408030402";"M509"
"0408030402";"M510"
"0408030402";"M511"
"0408030402";"M512"
"0408030402";"M513"
"0408030402";"M518"
"0408030402";"M519"
"0408030402";"M991"
"0408030402";"M993"
"0408030402";"M994"
"0408030402";"M995"
"0408030402";"M996"
"0408030402";"S127"
"0408030402";"S130"
"0408030402";"S131"
"0408030402";"S132"
"0408030402";"S133"
"0408030402";"S230"
"0408030402";"S231"
"0408030402";"S320"
"0408030402";"S330"
"0408030410";"M429"
"0408030410";"M430"
"0408030410";"M462"
"0408030410";"M463"
"0408030410";"M470"
"0408030410";"M471"
"0408030410";"M472"
"0408030410";"M478"
"0408030410";"M479"
"0408030410";"M495"
"0408030410";"M500"
"0408030410";"M501"
"0408030410";"M502"
"0408030410";"M503"
"0408030410";"M508"
"0408030410";"M510"
"0408030410";"M511"
"0408030410";"M512"
"0408030410";"M513"
"0408030410";"M518"
"0408030410";"M519"
"0408030410";"M991"
"0408030410";"M993"
"0408030410";"M994"
"0408030410";"M995"
"0408030410";"M996"
"0408030410";"S127"
"0408030410";"S130"
"0408030410";"S131"
"0408030410";"S132"
"0408030410";"S133"
"0408030410";"S230"
"0408030410";"S231"
"0408030410";"S320"
"0408030410";"S330"
"0408030429";"M429"
"0408030429";"M430"
"0408030429";"M462"
"0408030429";"M463"
"0408030429";"M470"
"0408030429";"M471"
"0408030429";"M472"
"0408030429";"M478"
"0408030429";"M479"
"0408030429";"M495"
"0408030429";"M500"
"0408030429";"M501"
"0408030429";"M502"
"0408030429";"M503"
"0408030429";"M508"
"0408030429";"M509"
"0408030429";"M510"
"0408030429";"M511"
"0408030429";"M512"
"0408030429";"M513"
"0408030429";"M518"
"0408030429";"M519"
"0408030429";"M991"
"0408030429";"M993"
"0408030429";"M994"
"0408030429";"M995"
"0408030429";"M996"
"0408030429";"S127"
"0408030429";"S130"
"0408030429";"S131"
"0408030429";"S132"
"0408030429";"S133"
"0408030429";"S230"
"0408030429";"S231"
"0408030429";"S320"
"0408030429";"S330"
"0408030437";"M429"
"0408030437";"M430"
"0408030437";"M462"
"0408030437";"M463"
"0408030437";"M470"
"0408030437";"M471"
"0408030437";"M472"
"0408030437";"M478"
"0408030437";"M479"
"0408030437";"M495"
"0408030437";"M500"
"0408030437";"M501"
"0408030437";"M502"
"0408030437";"M503"
"0408030437";"M508"
"0408030437";"M509"
"0408030437";"M510"
"0408030437";"M511"
"0408030437";"M512"
"0408030437";"M513"
"0408030437";"M518"
"0408030437";"M519"
"0408030437";"M991"
"0408030437";"M993"
"0408030437";"M994"
"0408030437";"M995"
"0408030437";"M996"
"0408030437";"S127"
"0408030437";"S130"
"0408030437";"S131"
"0408030437";"S132"
"0408030437";"S133"
"0408030437";"S230"
"0408030437";"S231"
"0408030437";"S320"
"0408030437";"S330"
"0408030445";"M429"
"0408030445";"M430"
"0408030445";"M462"
"0408030445";"M463"
"0408030445";"M470"
"0408030445";"M471"
"0408030445";"M472"
"0408030445";"M478"
"0408030445";"M479"
"0408030445";"M495"
"0408030445";"M500"
"0408030445";"M501"
"0408030445";"M502"
"0408030445";"M503"
"0408030445";"M508"
"0408030445";"M509"
"0408030445";"M510"
"0408030445";"M511"
"0408030445";"M512"
"0408030445";"M513"
"0408030445";"M518"
"0408030445";"M519"
"0408030445";"M991"
"0408030445";"M993"
"0408030445";"M994"
"0408030445";"M995"
"0408030445";"M996"
"0408030445";"S127"
"0408030445";"S130"
"0408030445";"S131"
"0408030445";"S132"
"0408030445";"S133"
